12	5	5	10
13	5	5	10
14	5	5	10
15	5	5	10
16	5	5	10
17	5	5	10
18	6	6	14
19	6	6	14
20	6	6	14
21	6	6	14
22	6	6	14
23	8	7	18
24	8	7	18
25	8	7	18
26	8	7	18
27	8	7	18
28	8	7	18
29	8	7	18
30	8	7	18
31	10	8	20
32	10	8	20
33	10	8	20
34	10	8	20
35	10	8	20
36	10	8	20
37	10	8	20
38	10	8	20
39	12	8	28
40	12	8	28
41	12	8	28
42	12	8	28
43	12	8	28
44	12	8	28
45	14	9	36
46	14	9	36
47	14	9	36
48	14	9	36
49	14	9	36
50	14	9	36
